Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"ManpowerGroup","MAN","2632.32","56.6","1615952","7.97","46.22","117.94","100","68",".58",".82","56.6","25.75","70","Business Services","Staffing Firms",".56","3"
"Maplebear Inc.","CART","11791.44","50.17","4083320","12.49","3.68","26.34","91.51","-1.58","10.78","13.51","51.77","32.93","163","Retail-Wholesale","Internet - Commerce","11.97","3"
"Marathon Digital","MARA","3897.76","10.09","47903384","-10.87","-19.92","-18.89","20.86","-.85","38.2","-101.86","22.84","6.73","152","Finance","Financial - Miscellaneous Services","-429.71","3"
"Marathon Petroleum","MPC","87055.51","298.2","2124028","-5.77","5.1","16.93","86.62","61.8","-3.7","4.97","319.76","158.59","26","Oils-Energy","Oil and Gas - Refining and Marketing","5.48","2"
"Maravai LifeSciences","MRVI","1608.53","6.23","2669070","-5.18","2.3","50.12","80.63","69.15","-28.34","-16.38","7.24","2.03","157","Medical","Medical - Products","-37.07","3"
"Marex Group PLC","MRX","4435.33","60.81","645818","-6.33","-7.56","8.16","77.46","39.88","26.93","15.5","70.29","28.24","152","Finance","Financial - Miscellaneous Services","15.45","1"
"MarineMax","HZO","788.05","35.68","308152","3.51","3.84","8.06","87.37","29.94","-5.01",".65","37.74","21.43","157","Retail-Wholesale","Retail - Miscellaneous",".18","3"
"MarketAxess","MKTX","5776.23","162.53","1315101",".14","42.74","17.39","63.23","-20.87","3.57","32","193.61","109.09","26","Finance","Financial - Investment Bank","35.22","3"
"Marqeta","MQ","1691.88","15.96","1214114","-8.06",".57","4.72","7.49","-25.88","23.25","1.53","27.32","15.04","153","Business Services","Financial Transaction Services","1.53","3"
"Marriott International","MAR","92287.8","353.91","1732775","-5.07","-5.9",".21","66.36",".66","4.33","10.92","402.54","257.97","200","Consumer Discretionary","Hotels and Motels","9.62","3"
"Marsh","MRSH","91457.54","191.65","2719882","1.03","7.48","19","63.7","-8.84","10.32","17.8","211.21","157.32","206","Business Services","Business - Services","14.24","2"
"Marten Transport","MRTN","1220.84","14.95","723592","1.08","-12.83","-3.67","62.46","15.92","-8.31","1.47","18.28","9.41","6","Transportation","Transportation - Truck","1.47","2"
"Martin Marietta Materials","MLM","32950.32","548.57","597124","4.46","-5.05","-1.81","12.81","-22.26","-5.91","15.11","708.11","525.14","174","Construction","Building Products - Concrete and Aggregates","36.73","3"
"Marvell Technology","MRVL","191336.25","218.72","23976638","16.61","-7.25","23.65","61.55","127.12","42.09","30.33","316.43","62.31","31","Computer and Technology","Electronics - Semiconductors","28.99","3"
"MasTec","MTZ","21879.89","272.46","1527731","3.56","-26.93","-34.33","37.72","10.61","16.22","3.99","437.51","172.51","63","Construction","Building Products - Heavy Construction","3.07","3"
"Masco","MAS","15284","77.51","2884892","8.44","-.42","18.99","78.24","7.78","-3.4","11.94","82.77","58.6","168","Construction","Building Products - Miscellaneous","11.61","3"
"Mastercard","MA","493149.78","562.95","3100011","-1.77","6.87","13.91","71.74","-12.98","16.42","47.87","598.96","471.55","153","Business Services","Financial Transaction Services","46.34","3"
"Matador Resources","MTDR","6092.18","49.06","2097131","-1.66","-4.44","-18.69","42","2.01","5.46","21.71","65.45","37.19","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","19.85","3"
"Match Group","MTCH","8691.51","37.26","3064721","-5.46","-4.09","5.25","67.75","1.82",".22","27.05","41.24","28.9","102","Computer and Technology","Internet - Software","20.17","3"
"Materion","MTRN","6042.82","290.05","400439","37.57","12.57","41.47","96.17","105.88","6.04","6.11","297.39","106","192","Basic Materials","Mining - Miscellaneous","4.29","1"
"Mativ Holdings, Inc.","MATV","710.46","12.89","532660","47.65","65.04","57.39","75.37","-6.38",".3","3.13","15.05","6.28","87","Basic Materials","Chemical - Specialty","4.5","2"
"Matson","MATX","6183.14","206.77","327586","2.06",".98","14.95","87.62","47.68","-2.26","13.41","223.55","88.05","178","Transportation","Transportation - Services","13.41","1"
"Mattel","MAT","4225.5","14.79","4995750","-1.99","10.95","-2.38","19.1","-34.22","-.59","6.34","22.16","13.05","47","Consumer Discretionary","Toys - Games - Hobbies","7.79","3"
"Matthews International","MATW","739.5","23.7","349221","-14.6","-11.1","-10.6","24.04","-19.93","-16.6","2.06","28.85","22.07","103","Consumer Staples","Funeral Services","-2.65","3"
"MaxLinear","MXL","6800.18","74.98","4042110","12.21","-17.88","-18.8","53.86","279.6","29.71","14.63","128.03","13.05","21","Computer and Technology","Semiconductor - Analog and Mixed","-18.24","2"
"Maximus","MMS","3099.06","59.19","674541","-1.76","4.52","-.29","12.02","-39.49","2.36","8.1","98.93","53.76","21","Business Services","Government Services","7.07","3"
"Mayville Engineering","MEC","616.6","24.18","669326","-5.8","-28.29","-4.39","46.52","13.98","-6.04","-.16","37.54","12.56","98","Construction","Engineering - R and D Services","-2.95","3"
"McCormick & Company","MKC","14238.38","52.96","3302146","4.05",".97","14.26","27.61","-31.39","1.73","11.55","72.26","45.6","207","Consumer Staples","Food - Miscellaneous","21.91","4"
"McDonald's","MCD","195019.66","274.48","4742227","1.42","-.04","-.69","14.93","-20.75","3.72","32.33","341.06","262.8","174","Retail-Wholesale","Retail - Restaurants","31.72","4"
"McEwen Inc.","MUX","1177.47","19.19","849559","10.99","7.33","-15.87","48.56","-8.52","13.23","32.46","29.05","9.88","192","Basic Materials","Mining - Miscellaneous","32.46","4"
"McGraw Hill, Inc.","MH","2218.8","11.6","545218","5.84","18.13","1.58","28.12","-37.96",".07","17.86","17.99","9.1","73","Consumer Discretionary","Schools","1.68","3"
"McKesson","MCK","101384.65","869.58","1026387","1.56","7.89","14.33","62.54","-6.46","12.36","1.22","995.69","659.01","32","Medical","Medical - Dental Supplies","1.12","3"
"Mechanics Bancorp","MCHB","3684.11","16.64","779453","-.89","3.03","15.56","91.55",".37","188.86","32.76","17.01","12.63","62","Finance","Banks - Southeast","23.98","2"
"MediaAlpha","MAX","820.94","13.4","1153438","8.24",".22","66.25","87.75","-8.69","28.78","7.94","14.27","7.17","160","Business Services","Technology Services","7.94","4"
"Medpace","MEDP","16486.58","590.67","370503","2.35","9.74","42.24","86.83","-7.2","19.97","17.67","620.59","393.42","93","Medical","Medical Services","17.67","2"
"Medtronic","MDT","111568.74","87.16","7090944","2.07","3.92","14.46","42.44","-19.93","8.43","19.58","105.35","73.75","157","Medical","Medical - Products","13.2","3"
"MeiraGTx","MGTX","1210.41","13.07","579361","10.86","-2.39","39.04","79.27","45.07","144.57","-151.12","14.66","6.99","150","Medical","Medical - Biomedical and Genetics","-151.12","2"
"Melco Resorts & Entertainment Limited","MLCO","2143.37","5.52","2046063","-3.66",".55",".36","7.06","-35.65","11.32","5.88","10.13","5.17","204","Consumer Discretionary","Gaming","4.33","4"
"MercadoLibre","MELI","92303.16","1820.6899","421917","-3.05","-1.7","17.71","28.41","-20.24","39.06","5.3","2510.97","1546.81","163","Retail-Wholesale","Internet - Commerce","5.3","4"
"Mercedes-Benz Group AG","MBGYY","52304.93","13.58","545087",".74","8.29","-6.44","22.89","-31.8","-5.08","3.89","18.06","12.25","191","Auto-Tires-Trucks","Automotive - Foreign","3.89","3"
"Merck & Co.","MRK","317570.03","128.58","8821746","-1.24","4.08","15.44","94.02","7.79","1.31","12.09","131.82","77.6","219","Medical","Large Cap Pharmaceuticals","4.77","4"
"Mercury Systems","MRCY","6523.1","108.64","630949","11.89",".61","18.05","76.12","31.31","9.19","7.17","126.21","52.62","70","Aerospace","Aerospace - Defense Equipment","-1.46","3"
"Merit Medical Systems","MMSI","5316.62","89.04","1077842","4.74","21.24","45.11","87.4","-10.86","11.75","15.54","93.18","60.31","32","Medical","Medical - Dental Supplies","9.22","3"
"Meritage Homes","MTH","4861.33","74.59","914714","6.25","-1.21","26.06","59.92",".03","-8.4","6.86","85.18","58.76","190","Construction","Building Products - Home Builders","6.11","3"
"MetLife","MET","62908.82","97.77","4241384","1.71","6.68","22.55","93.24","9.29","8.59","8.19","99.95","67.7","98","Finance","Insurance - Multi line","4.57","3"
"Meta Platforms","META","1508378.25","592.1","17251218","6.36","-11.52","-3.6","25.12","-20.85","22.17","33.3","790","525.72","102","Computer and Technology","Internet - Software","29.83","3"
"Metalla Royalty & Streaming","MTA","818.09","8.75","374275","18.89","22.55","28.49","93.9","-.76","99.57","-25.98","9.05","4.13","192","Basic Materials","Mining - Miscellaneous","-25.98","2"
"Methanex","MEOH","4121.19","53.27","981989","-4.1","9.47","-15.95","62.57","18.34","-3.52","7.43","65.72","32.46","87","Basic Materials","Chemical - Diversified ","2.07","3"
"Methode Electronics","MEI","591.32","16.67","585153","19.16","5.51","58.31","80.86","121.54","-2.76","-3.73","19.42","5.05","6","Computer and Technology","Electronics - Connectors","-3.5","3"
"Miami International Holdings, Inc.","MIAX","4197.74","44.23","1249511","-5.97","3.27","-21.24","51.69","-12.06","19.65","38.84","56.84","30.74","160","Business Services","Technology Services","9.7","3"
"Microchip Technology","MCHP","45987.38","84.69","11737869","14","-4.4","-9.76","66.18","17.28","7.08","24.32","102.92","49.02","21","Computer and Technology","Semiconductor - Analog and Mixed","9.34","2"
"Micron Technology","MU","991121.56","877.57","45606312","6.63","-10.39","21.1","69.59","171.32","48.85","57.41","1213.56","108.78","25","Computer and Technology","Computer - Integrated Systems","55.91","1"
"Microsoft","MSFT","3712698.5","499.99","39782980","7.59","29.83","18.5","77.76","-8.77","17.79","38.81","542.07","352.83","80","Computer and Technology","Computer - Software","40.31","3"
"MidAmerica Apartment Communities","MAA","15658.32","134.96","1164783","1.98","-.21","7.36","56.99","-14.27",".83","18.17","145.82","120.57","80","Finance","REIT and Equity Trust - Residential","18.17","3"
"MidCap Financial Investment Corporation","MFIC","803.96","9.76","570771","2.09","-1.11","-11.43","7.79","-24.72","6.33","45.97","13.31","9.46","152","Finance","Financial - Miscellaneous Services","-9.85","3"
"MillerKnoll","MLKN","1668.34","24.49","702158","8.75","21.48","69.36","100","18.22","4.68","3.35","24.49","13.88","32","Consumer Discretionary","Furniture","2.38","3"
"Millicom International Cellular","TIGO","16409.9","97.1","1515300","1.7",".14","22.49","88.8","54.55",".26","8","104.31","39.94","83","Computer and Technology","Wireless Non-US ","9.19","3"
"Mirion Technologies","MIR","3912.38","15.71","4432589","4.87","-7.59","-13.54","7.51","-40.81","7.5","12.72","29.75","14.57","160","Business Services","Technology Services","2.39","3"
"Mirum Pharmaceuticals","MIRM","6535.43","100.65","717085","-5","-17.59","-1.5","62.86","12.44","54.74","-12.31","128.57","53.39","150","Medical","Medical - Biomedical and Genetics","-139.18","3"
"Mission Produce","AVO","1165.82","13.2","864735","4.68","-.98","10.46","59.08",".41","12.68","3.89","15.34","10.11","87","Consumer Staples","Agriculture - Operations","1.83","3"
"Mitek Systems","MITK","834.99","18.49","700809","10.72","-4.35","29.66","85.64","54.65","4.42","29.71","20.14","8.65","103","Computer and Technology","Computer - Optical Imaging","11.39","3"
"Mitsubishi UFJ Financial Group","MUFG","266904.78","22.49","3552238",".18","3.88","19.37","93.22","25.13","8.51","22.13","23.1","14.1","93","Finance","Banks - Foreign","17.63","2"
"Mizuho Financial Group","MFG","132277.72","10.71","3848328","2.59","2.19","23.25","100","29.11","1.78","16.32","10.71","6.08","93","Finance","Banks - Foreign","17.15","2"
"Mnchener RckversicherungsGesellschaft","MURGY","74012.87","11.91","576808","-.83","3.03","9.07","44.55","-20.32","3.8","11.49","14.15","10.11","98","Finance","Insurance - Multi line","11.49","3"
"Mobileye Global Inc.","MBLY","7332.97","8.73","7905857","9.95","-8.59","-12.87","24.17","-26.21","14.51","18.45","15.54","6.56","172","Auto-Tires-Trucks","Automotive - Original Equipment","-201.49","3"
"Moderna","MRNA","23622.79","59.17","5205499","7.94","-13.33","20.66","61.93","77.05","-39.93","-102.07","81.8","22.36","150","Medical","Medical - Biomedical and Genetics","-141.43","3"
"Modine Manufacturing","MOD","10388.85","195.6","1616065","-2.72","-20.46","-27.89","40.55","29.28","23.13","8.73","306.89","119.68","172","Auto-Tires-Trucks","Automotive - Original Equipment","4.28","3"
"Moelis & Company","MC","5215.07","66.63","960825","-.67","4.52","4.55","57.83","-14.47","26.98","15.92","77.75","51.38","26","Finance","Financial - Investment Bank","14.5","3"
"Mohawk Industries","MHK","9216.45","136.06","995730","10.53","23.73","40.91","91.88","9.85","-.48","5.65","139.75","94.33","187","Consumer Discretionary","Textile - Home Furnishing","4.15","3"
"Molina Healthcare","MOH","10254.69","196.45","1563668",".42","-15.8","6.19","61.38","-.11","11.75",".35","242.88","122.65","21","Medical","Medical - HMOs","-.02","3"
"Molson Coors","TAP","8134.1","43.37","3116506","4.36","10.72","6.19","30.97","-18.02","-5.05","8.86","54.38","38.43","210","Consumer Staples","Beverages - Alcohol","-17.83","3"
"Mondelez International","MDLZ","79909.65","62.61","9788056",".48","6.43","3.59","82.34","2.63","5.75","9.28","64.99","51.51","207","Consumer Staples","Food - Miscellaneous","8.86","3"
"MongoDB","MDB","32076.25","398.8","1431860","18.17","16.58","27.75","82.55","-16.15","22.79","17.55","440.6","201","102","Computer and Technology","Internet - Software","-1.12","3"
"Monolithic Power Systems","MPWR","68875.88","1401.54","946852","-1.72","3.61","-9.58","67.69","36.45","26.43","31.58","1689.89","797.51","21","Computer and Technology","Semiconductor - Analog and Mixed","24.41","1"
"Monster Beverage","MNST","88372.81","90.36","5888535","-6.25","-7.22","3.75","76.31","4","10.7","24.06","99.94","59.5","85","Consumer Staples","Beverages - Soft drinks","23.08","3"
"Monte Rosa Therapeutics","GLUE","1354.78","15.88","1597461","-3.87","-31.08","-12.51","55.35","-10.63","63.54","-560.85","25.31","4.19","150","Medical","Medical - Biomedical and Genetics","-560.85","3"
"Moody's","MCO","82746.3","477.75","892916","-.13","-1.96","11.39","51.44","-17.48","8.89","36.01","539.61","412.23","152","Finance","Financial - Miscellaneous Services","34.25","3"
"Moog","MOG.A","12766.96","403.11","307243","3.4","-.98","32.77","90.45","46.05","6.97","8.57","425.85","187.66","70","Aerospace","Aerospace - Defense Equipment","8.73","2"
"Morgan Stanley","MS","341214.06","216.33","6189285","2.81","-2.68","12.37","86.06","7.53","11.54","25.83","228.55","140.92","26","Finance","Financial - Investment Bank","15.65","3"
"Morgan Stanley Direct Lending Fund","MSDL","1307.92","15.43","476421","5.61","-.9","1.25","34.85","-17.38","-4.52","44.05","18.44","13.82","181","Finance","Financial - SBIC & Commercial Industry","15.97","3"
"Motorola Solutions","MSI","77376.62","467.55","949345","7.3","10.56","18.89","82.01","7.63","8","22.57","490.3","363.83","103","Computer and Technology","Wireless Equipment","17.44","2"
"Mueller Water Products","MWA","4160.75","26.65","1160017","5.59","6.94","4.47","50.13","-1.27","8.75","16.68","30.37","22.91","55","Industrial Products","Manufacturing - General Industrial ","15.02","2"
"Murata Manufacturing","MRAAY","85052.1","23.26","762485",".04","-24.73","19.59","50.68","99.27","6.24","13.86","38.27","7.84","65","Industrial Products","Manufacturing - Electronics","13.86","2"
"Murphy Oil","MUR","4784.63","33.37","1727740","-16.03","-1.13","-17.89","54.54","-5.77","-10.22","11.6","42.74","22.13","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","9.74","4"
"NB Bancorp, Inc.","NBBK","1009.47","22.58","368571","-1.87","7.42","17.79","88.53",".53","15.69","28.91","23.32","16.87","45","Finance","Banks - Northeast","14.27","2"
"NBT Bancorp","NBTB","2738.86","52.66","433807",".02","4.73","19.44","89.33","11.92","14.96","28.79","54.26","39.27","45","Finance","Banks - Northeast","22.58","3"
"NCR Atleos Corporation","NATL","3442.12","46.58","608128","-.96","3.67","4.56","90.08","7.85",".86","8.12","48.13","32.5","102","Computer and Technology","Internet - Software","4.44","3"
"NCR Voyix Corporation","VYX","1139.08","8.25","1926161","-.24","2.36","23.87","27.74","-28.63","-4.92","5.16","13.72","6.15","25","Computer and Technology","Computer - Integrated Systems","2.53","3"
"NETGEAR","NTGR","643.33","23.67","406368","-2.03","3","-4.36","23.54","-14.85","3.84","2.51","36.01","19.87","54","Computer and Technology","Communication - Components","-3.71","3"
"NETSTREIT","NTST","2100.61","20.69","1301973","-3.54","-3.77","1.22","69.34","3.5","19.79","6.35","22.26","17.14","80","Finance","REIT and Equity Trust - Other","6.35","3"
"NIKE","NKE","61861.9","41.7","18333540","-.02","-6.02","-.43","2.47","-42.24",".19","5.04","79.17","40.75","66","Consumer Discretionary","Shoes and Retail Apparel ","6.7","4"
