Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Extra Space Storage","EXR","30721.57","145.42","1001199","-3.27","-1.2","1.46","71.87","3.19","3.7","28.12","152.75","126.69","60","Finance","REIT and Equity Trust - Other","27.66","3"
"Extreme Networks","EXTR","3888.03","29.73","2061767","-.1","-3.97","34.59","80.07","64.99","2.05","10.64","33.71","13.74","174","Computer and Technology","Computer - Networking","1.3","3"
"National Vision","EYE","1601.53","19.99","1817458","-3.89","10.81","-13.91","32.45","-28.46","9","3.67","29.46","15.44","190","Consumer Staples","Consumer Products - Staples","2.31","4"
"EZCORP","EZPW","1855.93","30.16","1012873","-7.26","-9.38","-7.99","75.82","43.51","9.7","9.63","35.59","13.13","162","Finance","Financial - Consumer Loans","9.91","3"
"Ford Motor","F","56383.4","14.15","46777772","-.28",".28","17.14","50.3","-.34","1.23","3.71","17.44","10.82","160","Auto-Tires-Trucks","Automotive - Domestic","-3.22","3"
"First Advantage Corporation","FA","3290.08","19.18","1930571","-14.03","14.44","50.31","76.34","21.98","83.02","12.23","22.35","8.95","154","Computer and Technology","Internet - Software",".53","3"
"First American Financial","FAF","7027.02","68.96","855326","-4.24","5.43","-1.67","74.85","3.71","21.61","9.17","73.03","56.85","151","Finance","Insurance - Property and Casualty","9.33","3"
"Diamondback Energy","FANG","57807.08","205.49","2023594","8.08","12.57","-.07","89.64","26.31","35.79","22.19","213.69","134.53","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","1.87","3"
"Fanuc","FANUY","40567.85","20.65","527510","-2.41","-6.77","-6.81","56.37","-2","8.86","19.41","26.61","12.95","241","Industrial Products","Industrial Automation and Robotics","19.41","4"
"Fastenal","FAST","52957.02","46.15","8813305","-1.11","-1.64","2.72","62.28","6.26","8.67","15.45","50.39","39.15","157","Industrial Products","Industrial Services","15.45","2"
"Fortune Brands Innovations, Inc.","FBIN","5940.81","49.8","2700471","-5.36","7.47","22.84","52.85","-8","-3.16","9.44","64.44","33.39","46","Construction","Building Products - Air Conditioner and Heating","6.12","3"
"FB Financial","FBK","2997.12","58.17","435658","-3.72","4.83","7.58","76.32","-3.67","14.81","33.84","61.62","47.05","74","Finance","Banks - Northeast","19","3"
"First Bancorp","FBNC","2617.82","63.27","311167","-4.47","1.02","9.58","85.13","15.11","2.26","41.74","66.23","46.32","74","Finance","Banks - Southeast","22.12","3"
"FIRST BANCORP","FBP","4462.64","28.85","1513627","3.63","8.7","18.82","99.9","28.6","2.38","34.28","28.86","19.25","86","Finance","Banks - Foreign","29.24","1"
"Franklin BSP Realty Trust","FBRT","585.69","7.61","1079642","-7.76","-7.65","-16.37","0","-29.89","28.33","32.3","11.67","7.61","190","Finance","REIT and Equity Trust","24.26","3"
"FuelCell Energy","FCEL","1862.93","23.3","13920144","34.99","18.58","79.23","60.39","194.53","41.05","-61.63","36.01","3.92","154","Oils-Energy","Alternative Energy - Other","-132.41","2"
"First Commonwealth Financial","FCF","2110.97","20.76","715751","-2.72","1.52","12.77","90.41","13.78","4.26","30.23","21.34","15.29","74","Finance","Banks - Northeast","21.19","3"
"FirstCash ","FCFS","8653.8","197.41","493541","-8.77","-9.12","-9.54","68.48","14.45","8.04","10.85","233","120.08","86","Business Services","Financial Transaction Services","9.42","2"
"FTI Consulting","FCN","4746.18","157.45","358990","-4.33","12.14","-12.19","36.56","-14.83","2.44","6.88","187.03","140.4","162","Business Services","Consulting Services","6.88","3"
"Four Corners Property Trust","FCPT","2837.02","25.85","875813","-2.16","3.32","1.1","74","3.58","9.72","38.74","26.89","22.89","60","Finance","REIT and Equity Trust - Other","38.74","2"
"FreeportMcMoRan","FCX","91285.05","63.5","15063523","8.44","1.11","9.9","77.4","15.53","1.81","12.83","71.72","35.34","166","Basic Materials","Mining - Non Ferrous","11.39","3"
"4D Molecular Therapeutics","FDMT","542.63","10.38","917707","-4.24","-9.9","17.02","67.34","27.89","230194.59","-182.34","13.3","4.36","94","Medical","Medical - Drugs","-182.34","4"
"FactSet Research Systems","FDS","8676.57","243.96","935005","-7.05","16.82","7.2","23.29","-22.32","5.39","26.79","421.46","190.06","53","Business Services","Business - Information Services","23.21","3"
"Fidus Investment","FDUS","737.45","19.43","456920","-6.04","5.66","2.42","53.4","-6.97","6.65","48.38","21.62","16.92","208","Finance","Financial - SBIC & Commercial Industry","49.51","3"
"FedEx","FDX","74672.7","315.62","1785501","-.81","-4.2","-21.74","50.61",".96","7.73","5.11","411.78","217.1","95","Transportation","Transportation - Air Freight and Cargo","4.68","3"
"FirstEnergy","FE","28626.56","49.49","3757393",".77","3.08","4.15","77.43","2.14","12.01","9.68","51.91","41.19","165","Utilities","Utility - Electric Power","6.86","4"
"Frequency Electronics","FEIM","722.88","73.24","321151","30.48","17.01","46.01","87.87","25.7","-9.43","-1.43","79.85","25.39","46","Computer and Technology","Instruments - Control","-1.43",""
"Ferguson plc","FERG","44347.76","228.67","1145907","-2.32","-5.02","-14.58","30.41","-5.09","5.67","7","267.71","211.61","60","Industrial Products","Manufacturing - General Industrial ","6.98","2"
"First Financial Ban","FFBC","3545.56","33.79","1354232","-6.61",".9","11.59","81.5","24.79","-22.25","31.11","36.18","23.26","74","Finance","Banks - Midwest","20.77","3"
"First Financial Bankshares","FFIN","4943.23","34.5","1003771","-5.48","-1.26","6.91","62.94","6.73","10.66","39.54","37.98","28.59","44","Finance","Banks - Southwest","31.03","2"
"F5","FFIV","21895.18","388.08","534550","-3.8",".54","19.82","79.17","40.48","9.66","30.45","431.26","223.99","154","Computer and Technology","Internet - Software","21.96","3"
"F&G Annuities & Life, Inc.","FG","3857.96","29.12","593335","-10.07","9.93","1.68","56.92","-12.78","-.23","8.55","35.5","20.69","194","Finance","Insurance - Life Insurance","8.89","3"
"First Hawaiian","FHB","3485.24","28.65","2753753","-3.6","-2.22","5.02","77.68","4.64",".21","32","30.34","22.77","57","Finance","Banks - West","24.44","1"
"Federated Hermes","FHI","4350.56","57.31","560717","-3.87","1.94","-1.34","78.57","1.7","10.33","21.47","60.04","47.3","81","Finance","Financial - Investment Management","21.47","3"
"First Horizon","FHN","12112.25","25.52","5596271",".47","-.16","2.24","88.71","-1.33","-.68","30.35","26.23","19.94","44","Finance","Banks - Southwest","21.12","3"
"Foghorn Therapeutics","FHTX","297.68","5.07","423688","0","25.81","6.74","48.89","-13.24","36.75","-266.88","6.68","3.53","91","Medical","Medical - Biomedical and Genetics","-266.88","3"
"First Interstate BancSystem","FIBK","3701.14","38.1","1129018","-5.27","-.88","7.35","82.05","1.75","-4.67","30.18","40.22","28.41","74","Finance","Banks - Midwest","22.64","3"
"Figma, Inc.","FIG","8913.65","20","21940950","-14.57","18.76","12.99","3","-50.55","40.96","15.64","122","16.84","154","Computer and Technology","Internet - Software","-123.83","2"
"FIGS","FIGS","1543.52","9.24","2955761","-10.47","-16.68","-38.24","28.04","-24.84","13.6","6.1","17.12","6.17","53","Retail-Wholesale","Retail - Apparel and Shoes","6.1","2"
"Fidelity National Information Services","FIS","20695.84","40.04","5203694","-6.05","5.76","-13.95","5.25","-44.33","5.43","26.96","81.94","37.72","86","Business Services","Financial Transaction Services","23.35","3"
"Fiserv","FISV","26646.7","49.97","6962657","-3.38","5.13","-20.24","2.35","-31.26","3.6","22.82","165.98","47.18","86","Business Services","Financial Transaction Services","15.17","3"
"Fifth Third Bancorp","FITB","51795.7","57.15","6456613","-3.74","1.31","12.59","88.32","12.81","-2.54","29.09","59.37","40.36","26","Finance","Banks - Major Regional","15.77","3"
"Five Below","FIVE","11131.51","201.31","1157912","1.82","7.89","-14.58","59.92","-1.24","22.9","8.77","247.71","131.94","65","Retail-Wholesale","Retail - Miscellaneous","8.67","1"
"Five9","FIVN","1664.88","21.745","2186435","-13.92","11.46","26.42","52.31",".21","10.28","20.42","29.16","13.61","154","Computer and Technology","Internet - Software","4.87","3"
"Comfort Systems USA","FIX","64460.92","1831.15","514425","8.96","-9.24","-.49","84.66","81.3","29.52","12.77","2066.51","532.14","46","Construction","Building Products - Air Conditioner and Heating","12.77","3"
"National Beverage","FIZZ","2857.98","30.53","697934","-5.33","-8.07","-10.78","0","-11.54","-1.73","15.56","47.69","30.53","70","Consumer Staples","Beverages - Soft drinks","15.56",""
"Flex","FLEX","46874.39","127.94","4288403","5.63","-20.67","39.75","69.82","95.67","8.14","4.47","162.07","49","64","Computer and Technology","Electronics - Miscellaneous Products","3.15","2"
"Flagstar Bank, National Association","FLG","6131.35","14.71","4277657","-4.23","-2.9","5.3","85.99","7.96","-24.33","-.39","15.36","10.72","74","Finance","Banks - Southeast","-1.22","4"
"Fluence Energy","FLNC","2657.76","14.42","7899059","0","-25.59","18.39","30.1","-32.64","-16.15","-1.62","32.23","6.75","154","Oils-Energy","Alternative Energy - Other","-1.62","2"
"Flex LNG","FLNG","1674.7","30.96","394050","-1.05","3.34","-4.53","77.62","14.66","-2.44","26.09","33.27","22.95","39","Transportation","Transportation - Shipping","22.26",""
"Flowers Foods","FLO","1642.95","7.75","6717673","-10.41","1.97","-14.46","7.59","-34.18","3","4.13","16.76","7.01","209","Consumer Staples","Food - Miscellaneous","1.38","3"
"Flowco Holdings Inc.","FLOC","1874.67","20.75","752698","1.87","-1.05","-16.43","46.97","2.31","41.93","16.95","28.09","14.25","235","Oils-Energy","Oil and Gas - Integrated - International","5.49","4"
"Fluor","FLR","7438.82","53.26","1933885","7.57","-.67","-.17","79.52","24.18","-4.98","1.69","56.77","39.63","95","Construction","Engineering - R and D Services","2.3","5"
"Flowserve","FLS","9158.65","71.66","1779607","3.38","-4.44","-2.69","52.55","-4.56","3.76","10.54","92.04","49.09","60","Industrial Products","Manufacturing - General Industrial ","7.61","3"
"Flutter Entertainment PLC","FLUT","17539.88","100.82","2192847","-6.91","4.81","-6.59","3.9","-56.68","16.62","7.85","308.6","92.38","190","Consumer Discretionary","Gaming","-2.2","5"
"Firefly Aerospace, Inc.","FLY","3316.87","20.7","4197188","8.78","-15.89","-40.17","9","-14.5","162.95","-128.8","60.35","16.78","81","Aerospace","Aerospace - Defense","-181.16","4"
"FLYWIRE CORP","FLYW","1990.11","16.125","2184798","-13.72","-4.47","19.36","68.58","5.23","26.59","4.75","18.78","10.33","154","Computer and Technology","Internet - Software","4.45","3"
"FMC","FMC","1461.78","11.69","4737777","2.19","3.27","-23.99","2.92","-22.12","-18.34","8.32","43.9","10.72","95","Consumer Staples","Agriculture - Operations","-72.93","5"
"Freddie Mac","FMCC","3588.33","5.52","1595752","5.14","-15.34","-22.25","14.47","-49.7","6.36","48.81","14.15","4.06","217","Finance","Financial - Mortgage & Related Services","8.61","3"
"Farmers National Banc","FMNB","877.57","14.82","496734","-.4","2.21","5.33","84","2.81","3.89","33.67","15.3","12.3","74","Finance","Banks - Midwest","20.52","3"
"Fresenius Medical Care AG & Co.","FMS","13127.44","24.44","556926","1.45","5.12","8.29","58.86","-5.19","7.63","6.48","27.41","20.19","166","Medical","Medical - Instruments","4.88","4"
"Fomento Economico Mexicano","FMX","43911.23","127.08","486415","-1.86","1.36","7.48","87.7","16.18","2.29","2.39","133.17","83.67","70","Consumer Staples","Beverages - Soft drinks","3.4","1"
"Fabrinet","FN","18550.13","517.73","1047330","12.5","-8.82","-24.25","51.27","5.08","18.6","10.8","746.47","277.04","57","Computer and Technology","Electronics - Miscellaneous Components","9.94","4"
"F.N.B.","FNB","6717.04","18.87","6114756","-3.18","-1.41","5.71","87.19","1.97","4.92","33.66","19.49","14.65","74","Finance","Banks - Southeast","22.29","4"
"Floor & Decor","FND","5721.71","53.04","2215228","-9.27","-9.05","9.59","20.35","-19.51","5.12","4.27","90.42","43.49","79","Retail-Wholesale","Retail - Home Furnishings","4.27","3"
"FIDELITY NAT FI","FNF","13083.75","48.61","1570832","-6.45","5.42","-7.06","34.23","-17.72","5.58","9.29","58.89","43.26","178","Finance","Insurance - Multi line","5.1","4"
"Funko","FNKO","319.92","5.72","619757","-2.89","1.24","29.7","93.14","55.46","-13.49","-2.97","5.96","2.46","26","Consumer Discretionary","Toys - Games - Hobbies","-6.3",""
"Fannie Mae","FNMA","7099.08","6.13","3394508","6.61","-15.8","-25.06","14.05","-47.21","4.26","74.09","15.31","4.63","217","Finance","Financial - Mortgage & Related Services","4.53","3"
"FrancoNevada","FNV","41313.54","214.22","681461","8.12","2.01","-7","45.81","-4.5","63.69","63.08","280.82","157.91","233","Basic Materials","Mining - Gold","65.12","3"
"FormFactor","FORM","8789.4","112.75","1929930","5.27","-24.2","-17.05","64.34","86.78","2.8","15.24","159.93","27.62","57","Computer and Technology","Electronics - Semiconductors","8.14","3"
"Shift4 Payments","FOUR","3675.31","46.33","1185596","-10.3","5.82","4.63","15.03","-32.02","25.5","22.28","106.81","35.63","86","Business Services","Financial Transaction Services","2.63","2"
"Fox","FOX","20664.76","49.18","1710953","-3.72","10.79","-13.75","20.5","-30.01","16.6","13.56","67.76","44.39","95","Consumer Discretionary","Broadcast Radio and Television","10.56","1"
"Fox","FOXA","23148.06","55.09","6170009","-3.03","12.75","-13.23","23.06","-30.33","16.6","13.56","76.11","48.79","95","Consumer Discretionary","Broadcast Radio and Television","10.56","2"
"Fox Factory Holdings","FOXF","765.33","18.25","597497","-6.55","-2.77","2.82","29.38","-1.44","5.27","2.85","30.41","13.19","160","Auto-Tires-Trucks","Automotive - Domestic","-20.25","4"
"Farmland Partners","FPI","416.98","9.56","436716","-2.75","-.42","-11.07","4.4","-8.84","-10.39","57.94","13.04","9.4","60","Finance","REIT and Equity Trust - Other","57.94","4"
"First Industrial Realty Trust","FR","8793.4","66.33","1317806","-3.42","5.05","6.97","88.11","7.02","8.58","47.97","68.86","47.58","60","Finance","REIT and Equity Trust - Other","47.97","3"
"First Merchants","FRME","2640.02","41.89","531284","-7.38","-3.41","3.59","67.38","3.28","-2.04","32.51","45.23","34.99","74","Finance","Banks - Midwest","17.05","2"
"FRONTLINE PLC","FRO","8648.9","38.85","2316040","4.52",".99","6.47","83.61","64.52","-8.85","40.66","42.88","18.29","39","Transportation","Transportation - Shipping","36.7",""
"JFrog","FROG","9840.98","81.25","3501559","-6.1","3.11","74.96","73.4","20.2","24.12","19.68","98.1","34.75","154","Computer and Technology","Internet - Software","-10.93","3"
"Freshpet","FRPT","2784.43","56.66","1318841","-.47","6.14","-15.91","24.32","-14.07","13.01","6.46","85.5","47.39","209","Consumer Staples","Food - Miscellaneous","17.63","4"
"Freshworks","FRSH","2700.76","9.77","22525328","-10.78","6.54","19.73","36.77","-26.3","16.43","19.64","14.74","6.88","154","Computer and Technology","Internet - Software","20.69","3"
"Federal Realty Investment Trust","FRT","10783.96","124.83","779811","-.42",".22","12.56","96.64","14.43","6.36","38.63","126.02","90.61","73","Finance","REIT and Equity Trust - Retail","38.63","2"
"FS KKR Capital Corp.","FSK","2963.1","10.58","2353998","-4.77","4.55","-5.96","5.38","-33.99","-11.74","17.86","22.36","9.91","208","Finance","Financial - SBIC & Commercial Industry","-38.65","4"
"First Solar","FSLR","22126.8","205.92","1700113","-2.84","-17.18","2","21.73","-27.16","24.09","30.73","318.25","174.73","52","Oils-Energy","Solar","30.73","3"
"Fastly","FSLY","3040.79","19.43","4892775","-4.38","19.83","-23.07","48.16","76.36","14.78","7.54","33.5","6.36","154","Computer and Technology","Internet - Software","-15.79","3"
"Fortuna Mining Corp.","FSM","2521.36","8.42","4289908","2.31",".12","-12.75","29.57","-20.69","-10.83","25.21","13.66","6.22","203","Basic Materials","Mining - Miscellaneous","31.07","4"
"Federal Signal","FSS","7186.07","117.8","628371","-1.42","-7.22","-4.33","44.79",".24","17.14","12.21","133.86","104.77","160","Auto-Tires-Trucks","Automotive - Domestic","11.56","2"
"FirstSun Capital Bancorp","FSUN","1590.92","34.04","336352","-6.71","-9.5","-3.73","34.52","-16.42","3.7","22.88","41.4","30.16","74","Finance","Banks - Midwest","16.52","4"
"FTAI Aviation Ltd.","FTAI","22241.02","216.81","1314074","6.44","-19.22","-13.16","53.41","1.77","44.53","18.92","310.04","109.92","68","Aerospace","Aerospace - Defense Equipment","18.92","3"
"Frontdoor","FTDR","4950.86","70.49","627338","-7.06","-5.13","2.71","71.37","12.9","13.56","14.68","79.07","49.1","153","Construction","Building Products - Miscellaneous","12.22","3"
"TechnipFMC","FTI","30309.31","76.02","4133188","5.57","13.41",".6","97.82","57.64","9.35","11.23","76.99","32.42","95","Oils-Energy","Oil and Gas - Field Services","10.62","2"
"Flotek Industries","FTK","938.44","25.94","305310",".46","18.61","53.49","91.75","39.11","26.86","8.5","27.28","11.04","74","Basic Materials","Chemical - Specialty","11.83","3"
"Fortinet","FTNT","111025.53","151.54","4897340","-5.75","1.07","79.74","83.46","76.33","14.17","31.79","166.83","74.39","46","Computer and Technology","Security","27.49","1"
