Company Name,Ticker,Zacks Rank,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %
"Texas Instruments","TXN","2","236019.73","258.92","5172985","-.95","-7.84","-17.52","58.74","32.12","13.05","31.11","332.28","153.33","24","Computer and Technology","Semiconductor - General","31.11"
"TXNM Energy, Inc.","TXNM","3","6387.29","58.09","1041449",".68","1.12","1.67","51.95","-12.64","9.86","12.73","59.48","56.4","102","Oils-Energy","Alternative Energy - Other","9.04"
"Texas Roadhouse","TXRH","2","12442.57","182.84","627612","-3.09","-8.63","13.14","57.66","1.27","9.39","6.63","214.28","155.88","164","Retail-Wholesale","Retail - Restaurants","6.63"
"Textron","TXT","3","13599","79.54","1376534","-1.85","-11.36","-15.66","NA","-19.55","8.01","7.34","100.77","79.07","95","Aerospace","Aerospace - Defense","6.12"
"Tyler Technologies","TYL","3","14907.86","347.82","936512","-2.2","14.25","25.6","30.52","-28.88","9.1","20.9","566.1","275.27","165","Computer and Technology","Internet - Software and Services","13.36"
"Unity Software","U","2","18334.11","42.75","9414773","-1.05","-3.34","46.23","75.85","-16.35","2.01","21.79","49.47","17.13","85","Computer and Technology","Internet - Software","-28.97"
"Under Armour","UAA","3","2255.11","5.06","7410135","4.17","-10.56","-12.79","27.2","-6.32","-3.83","1.26","8.14","4.17","179","Consumer Discretionary","Textile - Apparel","-9.99"
"United Airlines","UAL","3","36152.14","108.235","2955076","3.14","-10","-7.16","51.42","-11.66","3.52","4.71","136.11","85.21","199","Transportation","Transportation - Airline","5.56"
"United States Antimony","UAMY","3","778.28","5.44","7805253","6.78","-22.04","-30.48","6.76","-8.13","162.81","-19.08","17.47","4.31","223","Basic Materials","Mining - Non Ferrous","-44.6"
"Uber Technologies","UBER","3","154744.36","73.13","14109797",".15","-2.91","3.99","28.75","-17.77","18.28","21.75","100.1","65.94","196","Computer and Technology","Internet - Services","17.34"
"UBS","UBS","3","173005.16","55.07","1509853","-.61","2.63","11.77","98.24","6.06","-9.98","18.01","55.72","36.41","63","Finance","Banks - Foreign","13.1"
"United Bankshares","UBSI","3","6515.05","47.27","715330","1.49","-.46","6.62","89.77","10.47","12.01","40.08","49.37","34.31","63","Finance","Banks - Southeast","27.97"
"United Community Banks","UCB","3","4297.31","35.29","668974","2.3",".68","6.55","82.21","1.24","2.3","31.65","37.09","28.94","63","Finance","Banks - Southeast","24.43"
"Ultra Clean","UCTT","1","3246.92","75.62","894249","6.78","-11.96","-36.21","41.99","153.6","-2.08","3.18","142.59","21.65","24","Computer and Technology","Electronics - Manufacturing Machinery","-1.07"
"United Dominion Realty Trust","UDR","3","11687.59","36.11","2453800","-1.54","-3.4","-6.48","36.72","-12.04","2.42","30.64","41.24","33.56","156","Finance","REIT and Equity Trust - Residential","30.43"
"Urban Edge Properties","UE","3","2648.61","20.96","729628","-.85","-3.72","-8.46","45.76","-3.04","6.06","13.99","23.92","18.5","168","Finance","REIT and Equity Trust - Retail","13.72"
"UFP Industries","UFPI","3","4654.53","83.22","324000","-.17","-7.17","-.32","14.31","-17.81","-4.99","3.99","115.62","79.17","103","Construction","Building Products - Wood","3.99"
"UGI","UGI","4","8137.94","38.27","2500070","-1.33","11.62","10.42","69.71","-10.1","1.07","8.96","40.63","31.75","209","Utilities","Utility - Gas Distribution","9.2"
"Ultrapar Participacoes","UGP","3","8120.89","7.45","3178236","9.31","21.13","52.62","100","71.26","3.05","2.28","7.28","3.63","168","Oils-Energy","Oil and Gas - Production and Pipelines","2.28"
"U-Haul Holding Company","UHALB","NA","10329.71","56.96","309676","-1.17","-8.81","7.12","73","11.9","3.59","1.05","66.02","39.91","95","Transportation","Transportation - Services","1.05"
"Universal Health Services","UHS","4","9998.58","171.89","585346","-.4","-1.79","16.22","27.65","-30.99","9.71","7.94","244.18","141.17","59","Medical","Medical - Hospital","8.42"
"Frontier Group","ULCC","3","1372.09","5.73","2240861","4.56","-12.09","-9.28","57.66","12.23","-1.35","-2.74","8.06","3.1","199","Transportation","Transportation - Airline","-9.29"
"UL Solutions Inc.","ULS","3","14906.14","73.19","515141","-.93","-5.41","-23.88","25.16","-16.97","6.38","14.15","104.89","63.39","174","Business Services","Business - Services","16.02"
"Ulta Beauty","ULTA","3","24120.35","549.23","689088","5.03","2.82","19.61","44.27","-17.31","9.71","9.34","706.82","450.75","103","Retail-Wholesale","Retail - Miscellaneous","9.34"
"Unusual Machines, Inc.","UMAC","2","1186.97","25.98","4562573",".38","-12.45","-3.92","60.84","65.4","101.24","-4.12","34.06","7.76","188","Computer and Technology","Wireless Equipment","-20.29"
"UMB Financial","UMBF","2","10918.58","142.55","442742","1.5","-1.61","7.1","82.77","10.83","48.06","33.89","152.04","103.99","63","Finance","Banks - Midwest","21.64"
"United Microelectronics","UMC","2","52291.2","21.82","10052676","4.48","10.54","-10.01","65.93","134.36","6.74","33.18","28.01","6.76","45","Computer and Technology","Electronics - Semiconductors","33.18"
"UMH Properties","UMH","3","1361.9","15.86","715387","-3.04","1.72","6.05","72.05","-11.09","8.81","11.55","16.66","14.12","156","Finance","REIT and Equity Trust - Residential","11.55"
"United Natural Foods","UNFI","3","2658.61","44.93","509282",".16","-5.12","-12.72","57.88","15.71","2.6",".37","55.52","28","211","Consumer Staples","Food - Miscellaneous","-.12"
"UnitedHealth Group","UNH","1","356470.81","400.84","3936801","1.99","-2.84","-3.38","77.89","6.7","11.81","3.76","436.35","259.02","24","Medical","Medical - HMOs","3.14"
"Uniti Group","UNIT","3","2468.51","10.25","1642965","2.52","8.31","-19.35","65.09","28.67","91.49","-14.51","12.75","5.36","221","Computer and Technology","Wireless National","28.68"
"Unum Group","UNM","4","15173.71","94.07","1206731","2.82","4.88","4.39","97.22","9.69","1.46","10.32","96.57","70.66","223","Finance","Insurance - Accident and Health","5.26"
"Union Pacific","UNP","3","172056.14","288.45","2256051","-3.68","-.9","8.34","78.06","11.04","1.07","28.7","310.62","214.91","66","Transportation","Transportation - Rail","28.85"
"Upbound Group, Inc.","UPBD","5","1106.52","18.45","725200","3.72","-1.25","1.39","25.6","-4.14","8.67","5.15","27.35","16.1","241","Finance","Financial - Leasing Companies","1.9"
"United Parcel Service","UPS","3","87026.45","100.48","3947650","-1.86","-2.32","-6.01","52.67","-8.54","-2.65","6.57","120","82.58","103","Transportation","Transportation - Air Freight and Cargo","5.08"
"Upstart","UPST","4","2729.63","26.98","3869716","-2.2","-7.15","-13.32","8.57","-43.11","63.99","16.47","68.92","24.22","103","Finance","Financial - Miscellaneous Services","4.84"
"Upwork","UPWK","NA","1097.9","8.32","3396440","-2.66","-10.58","3.66","6.66","-60.67","2.4","12.94","22.11","7.84","196","Computer and Technology","Internet - Services","12.94"
"Urban Outfitters","URBN","2","6933.87","79.43","1267596",".35","1.86","5.14","91.53","-4.58","11.07","7.91","82.95","59.57","73","Retail-Wholesale","Retail - Apparel and Shoes","8.79"
"Urogen Pharma","URGN","2","2155.14","43.815","840323","2.32","-4.79","42.85","81.69","66.96","21.45","-51.73","50.29","16.42","162","Medical","Medical - Biomedical and Genetics","-51.73"
"United Rentals","URI","2","62856.2","1015.17","388729","-2.71","-11.22","-6.84","65.89","10.66","4.91","17.03","1164.82","710.47","103","Construction","Building Products - Miscellaneous","15.67"
"Americas Gold and Silver","USAS","4","1812.53","5.2","4629056","-.19","4.48","-6.94","36.46","-6.97","17.71","3.99","10.03","2.68","183","Basic Materials","Mining - Miscellaneous","-26.67"
"U.S. Bancorp","USB","3","98733.72","62.49","5629709","2.91","-1.28","9.66","89.82","5.33",".35","27.24","65.42","45.28","103","Finance","Banks - Major Regional","18.49"
"US Foods","USFD","3","22507.05","103.09","1696246","-.76","-4.23","11.34","83.13","22.51","4.08","2.42","110.94","70.05","211","Consumer Staples","Food - Miscellaneous","1.81"
"United Therapeutics","UTHR","3","20913.93","497.97","449682","-4.46","-7.94","-11.27","49.53","-11.25","10.61","41.56","596.76","380.47","160","Medical","Medical - Drugs","41.56"
"Universal Technical Institute","UTI","4","1222.36","21.59","1669692","5.06","-16.92","-39.51","4.45","-24.65","14.05","3.88","51.2","20.85","208","Consumer Discretionary","Schools","3.88"
"Utz Brands","UTZ","3","2045.7","14.21","2003053",".07",".71","96.81","99.46","21.41","2.09","8.27","14.25","6.8","211","Consumer Staples","Food - Miscellaneous","-2"
"Energy Fuels","UUUU","5","3830.62","14.62","6000279","-1.9","1.26","-7.48","21.97","-11.74","-15.61","-77.75","27.72","10.74","223","Basic Materials","Mining - Non Ferrous","-77.75"
"Universal","UVV","5","1135.66","45.69","309664",".24","-3.78","-14.48","8.93","-23.32","-.77","1.81","58.77","44.32","240","Consumer Staples","Tobacco",".67"
"Visa","V","3","669285.63","368.64","6244625","-1.13","3.81","15.83","89.76","-5.15","11.34","55.22","384.14","295.52","165","Business Services","Financial Transaction Services","50.78"
"MARRIOTT VAC WW","VAC","1","3667.23","102.41","480898","2.26","-5.85","11.85","77.13","63.91","1.31","5.06","124.75","45.49","199","Consumer Discretionary","Leisure and Recreation Services","-6.47"
"Valaris","VAL","3","6022.86","85.51","1014174",".43","1.39",".08","59.98","52.63",".27","12.98","113.42","46.75","211","Oils-Energy","Oil and Gas - Drilling","43.95"
"VALE","VALE","3","69310.64","15.56","25699390","1.19","2.55","-4.56","66.27","3.93",".91","18.45","17.82","10.26","103","Basic Materials","Mining - Iron","5.11"
"Visteon","VC","3","2740.02","100.66","347629",".81","-2.05","-12.19","41.05","-4.28","-2.53","6.32","128.76","84.45","177","Auto-Tires-Trucks","Automotive - Original Equipment","5.58"
"Vericel","VCEL","3","2057.99","39.08","454802",".73","-8.56","4.96","57.2","-1.02","16.45","7.91","48.31","29.34","162","Medical","Medical - Biomedical and Genetics","7.91"
"Victory Capital Holdings","VCTR","2","6995.48","113.32","556484","-3.63","2.05","32.29","87.74","59.88","46.19","37.98","121.13","60.76","103","Finance","Financial - Investment Management","29.57"
"Veracyte","VCYT","1","3419.02","42.45","1195671","-1.53","-8.08","-13.47","41.08","-10.41","16.01","30.29","60.49","30.01","100","Medical","Medical - Instruments","20.37"
"Veeco Instruments","VECO","4","2730.66","45.59","522459",".84","-9.46","-46.21","35.14","38.62","-7.39","9.83","83.04","23.88","24","Computer and Technology","Electronics - Manufacturing Machinery","3.4"
"Veeva Systems","VEEV","3","44539.5","264.84","1854565","-3.71","17.21","69.63","79.89","9.29","16.34","41.92","306.22","151.43","89","Medical","Medical Info Systems","29.34"
"Velo3D, Inc.","VELO","4","373.25","11.96","1287003","-2.52","-10.35","-49.72","31.26","-25.06","12.12","-60.57","30.61","2.97","177","Industrial Products","Industrial Services","-90.74"
"Vertex","VERX","3","2233.74","12.92","1572948","-2.75","13.47","16.01","20.77","-38.85","12.25","15.03","25.94","10.58","85","Computer and Technology","Internet - Software",".45"
"Vermilion Energy","VET","NA","1963.86","13.04","1170442",".08","12.04","21.59","78.09","36.54","-9.9","6.08","14.42","7.21","216","Oils-Energy","Oil and Gas - Exploration and Production - International","-22.48"
"V.F. Corporation","VFC","3","5287.66","13.2","5687636",".07","-9.73","-25.15","4.26","-34.02","1.06","3.42","21.55","13.09","179","Consumer Discretionary","Textile - Apparel","2.88"
"Venture Global, Inc.","VG","2","36051.34","14.73","12793712","-1.5","1.12","23.25","73.21","87.52","176.93","21.24","17.53","5.92","103","Oils-Energy","Oil and Gas - Exploration and Production - United States","21.24"
"Via Transportation Inc.","VIA","4","2292.75","26.39","564203",".72","20.68","87.78","36.48","-14","28.64","-15.32","53.93","13.31","95","Transportation","Transportation - Services","-20.04"
"Viavi Solutions","VIAV","1","8601.7","38.75","3681462","-3.94","-6.29","-35.5","53.18","73.5","40.03","15.89","55.33","11.61","32","Computer and Technology","Communication - Components","-2"
"VICI Properties","VICI","3","27989.39","25.27","8470923","-.9","-2.49","-9.18","NA","-19.83","4.08","67.5","33.6","25.42","101","Finance","REIT and Equity Trust - Other","67.5"
"Vicor","VICR","2","8693.42","193.32","791633",".46","-9.7","-41.52","42.28","52.58","26.08","30.65","379.78","48.46","45","Computer and Technology","Electronics - Miscellaneous Components","30.65"
"Viking Holdings Ltd.","VIK","3","38243.66","88.08","3818571","-.38","-17.33","-9.51","56.13","6.57","21.89","19.66","108.26","57.08","199","Consumer Discretionary","Leisure and Recreation Services","19.33"
"Vipshop","VIPS","5","6320.77","13.03","3036953",".76","-14.34","-4.83","3.61","-33.82","1.97","6.68","20.68","12.92","103","Computer and Technology","Internet - Delivery Services","9.88"
"Vir Biotechnology","VIR","3","1926.52","11.18","1768990","4.07","28.07","32.23","96.42","67.45","-7.61","-83","11.63","4.79","162","Medical","Medical - Biomedical and Genetics","-638.88"
"Virtu Financial","VIRT","1","9999.55","63.02","1485877","-1.84","15.74","11.66","90.15","71.49","26.25","42.91","67.93","32.38","103","Finance","Financial - Miscellaneous Services","13.5"
"Vistance Networks, Inc.","VISN","4","1476.01","6.47","9461897","1.43","-43.96","-49.84","2.35","-68.69","-54.07","11.2","20.55","6.06","238","Computer and Technology","Communication - Network Software","247.69"
"Vista Energy, S.A.B. de C.V. - Sponsored ADR","VIST","5","7686.83","75.86","1052887","3.18","7.86","7.49","87.88","34.38","50.15","15.87","79.25","33.7","156","Oils-Energy","Oil and Gas - Integrated - International","23.56"
"Vital Farms","VITL","3","425.88","10.08","1197223","-7.12","-11.9","-6.5","3.79","-72.46","25.26","1.47","51.6","8.28","211","Consumer Staples","Food - Miscellaneous",".02"
"Telefonica Brasil","VIV","3","18967.12","11.8","1637835","1.04","-2.26","-11.73","7.28","-12.81","3.04","10.64","17.14","11.23","199","Utilities","Diversified Communication Services","10.64"
"Valero Energy","VLO","1","106740.47","382.85","2181696","3.29","17.71","49.99","100","101.97","-5.54","5.21","370.72","155.39","9","Oils-Energy","Oil and Gas - Refining and Marketing","5.17"
"Controladora Vuela Compania de Aviacion, B. de C.V.","VLRS","3","798.69","6.79","445285","4.74","-15.01","-17.77","19.75","-31.59","-3.31","-5.71","10.63","5.92","199","Transportation","Transportation - Airline","-5.71"
"Veralto Corporation","VLTO","2","23479.74","95.53","1392589","-2.29","-.82","16.49","52.4","-14.4","5.97","18.4","109.1","82.23","103","Business Services","Waste Removal Services","17.35"
"Valley National Bancorp","VLY","3","7750.29","13.92","5460482","2.82","-4.27","-1.85","78.7","6.49","-2.44","31.54","15.19","9.72","69","Finance","Banks - Northeast","19.49"
"Vulcan Materials","VMC","3","34031.27","258.3","837236","-2.58","-7.96","-10.36","7.65","-18.34","7.06","13.78","330.37","257.02","209","Construction","Building Products - Concrete and Aggregates","13.75"
"Viemed Healthcare","VMD","4","345.84","8.79","382268","2.71","-2.58","-13.03","46.46","8.38","20.52","4.81","12.33","6.26","95","Medical","Medical - Products","4.81"
"Vivmark Residential","VMRK","3","24502.62","66.19","5734057",".32","-.73","-1.25","60.56","-8.06","3.82","28.32","70.15","57.98","179","Finance","Real Estate - Operations","27.97"
"Vanda Pharmaceuticals","VNDA","4","328.31","5.33","760649",".56","8.17","-7.65","21.18","-45.4","8.72","-74.71","9.56","4.32","162","Medical","Medical - Biomedical and Genetics","-127.41"
"VNET Group, Inc. - Unsponsored ADR","VNET","3","1723.02","6.75","4912287","5.12","-14.84","-31.8","3.89","-33.22","25.74","-19.23","14.03","6.06","85","Computer and Technology","Internet - Software","-22.29"
"Vornado Realty Trust","VNO","3","6832.1","35.26","1013420","-2.11","-5.91","-4.54","65.06","-2.49","1.27","3.71","42.97","24.71","101","Finance","REIT and Equity Trust - Other","3.71"
"Viper Energy Inc.","VNOM","3","15944.66","44.89","1290908","-.89","4.77","1.6","56.58","1.91","62.14","17.64","50.95","35.84","103","Oils-Energy","Oil and Gas - Exploration and Production - United States","2.89"
"Vontier","VNT","3","4502.16","32.57","1258932","3.38","-2.75","12.73","34.99","-20.57","3.24","15.57","43.52","27.8","156","Business Services","Technology Services","11.34"
"Vox Royalty Corp.","VOXR","3","400.05","5.73","444607","4.82","12.06","7.87","77.67","7.77","50.45","49.69","6.43","3.43","183","Basic Materials","Mining - Miscellaneous","144.32"
"Voya Financial","VOYA","3","9430.17","102.87","800454","2.73","3.85","14.17","98.04","23.93","1.73","64.26","104.86","65.51","174","Finance","Insurance - Life Insurance","7.45"
"Voyager Technologies, Inc.","VOYG","3","1975.91","35.41","1235097",".92","-21.07","-15.8","47.22","15.15","15.42","-63.91","51.77","17.99","44","Aerospace","Aerospace - Defense Equipment","-78.61"
